recombinations,back mutations,recurrent mutations,run seed,recombination cost,recurrent mutation cost,back mutation cost
1,3,6,1575571856,2,1,1.1
0,0,11,140626025,2,1,1.1
0,6,5,1820002364,2,1,1.1
2,4,5,1185190263,2,1,1.1
0,4,7,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
0,3,8,641734358,2,1,1.1
1,3,6,137722413,2,1,1.1
0,0,11,1030,2,1,1.1
2,2,5,1611159344,2,1,1.1
1,4,4,1575571856,2,1,1.1
1,1,7,140626025,2,1,1.1
2,6,2,1820002364,2,1,1.1
1,4,6,1185190263,2,1,1.1
1,4,6,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
0,3,8,641734358,2,1,1.1
1,4,4,137722413,2,1,1.1
0,0,11,1030,2,1,1.1
2,0,7,1611159344,2,1,1.1
1,4,5,1575571856,2,1,1.1
0,0,11,140626025,2,1,1.1
0,2,9,1820002364,2,1,1.1
1,3,8,1185190263,2,1,1.1
1,3,8,486001916,2,1,1.1
0,0,11,352919874,2,1,1.1
0,3,8,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
2,1,8,1030,2,1,1.1
1,2,8,1611159344,2,1,1.1
1,3,7,1575571856,2,1,1.1
1,0,10,140626025,2,1,1.1
1,5,5,1820002364,2,1,1.1
2,3,8,1185190263,2,1,1.1
0,4,7,486001916,2,1,1.1
1,1,8,352919874,2,1,1.1
2,4,3,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
2,2,7,1611159344,2,1,1.1
1,4,5,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,3,10,1820002364,2,1,1.1
1,4,7,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
1,1,8,352919874,2,1,1.1
2,2,5,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,2,10,1030,2,1,1.1
2,0,9,1611159344,2,1,1.1
1,4,5,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,7,7,1820002364,2,1,1.1
1,4,7,1185190263,2,1,1.1
1,4,7,486001916,2,1,1.1
1,1,8,352919874,2,1,1.1
2,2,5,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,1,13,1030,2,1,1.1
2,0,9,1611159344,2,1,1.1
1,4,5,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,8,4,1820002364,2,1,1.1
1,4,7,1185190263,2,1,1.1
0,5,8,486001916,2,1,1.1
0,0,13,352919874,2,1,1.1
2,3,4,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
1,0,9,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,5,1575571856,2,1,1.1
1,0,8,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
1,1,7,1185190263,2,1,1.1
0,3,7,486001916,2,1,1.1
1,0,8,352919874,2,1,1.1
2,1,5,641734358,2,1,1.1
1,3,5,137722413,2,1,1.1
0,1,13,1030,2,1,1.1
2,2,7,1611159344,2,1,1.1
1,4,5,1575571856,2,1,1.1
1,1,8,140626025,2,1,1.1
0,8,4,1820002364,2,1,1.1
1,2,7,1185190263,2,1,1.1
0,6,7,486001916,2,1,1.1
0,0,13,352919874,2,1,1.1
2,3,4,641734358,2,1,1.1
1,4,5,137722413,2,1,1.1
0,1,10,1030,2,1,1.1
1,2,7,1611159344,2,1,1.1
1,3,5,1575571856,2,1,1.1
1,0,8,140626025,2,1,1.1
0,3,8,1820002364,2,1,1.1
1,3,7,1185190263,2,1,1.1
1,3,7,486001916,2,1,1.1
1,0,8,352919874,2,1,1.1
2,1,5,641734358,2,1,1.1
1,3,5,137722413,2,1,1.1
3,2,1,1230,2,1,1.5
1,0,8,652195115,2,1,1.5
3,2,1,1443671667,2,1,1.5
1,6,4,1627386955,2,1,1.5
1,5,6,463753706,2,1,1.5
3,2,1,1230,2,1,1.5
1,0,8,652195115,2,1,1.5
3,2,1,1443671667,2,1,1.5
0,7,5,1627386955,2,1,1.5
0,2,10,463753706,2,1,1.5
3,2,1,1230,2,1,1.5
1,0,8,652195115,2,1,1.5
3,2,1,1443671667,2,1,1.5
0,7,5,1627386955,2,1,1.5
0,5,6,463753706,2,1,1.5
2,2,4,1230,2,1,1.5
0,0,10,652195115,2,1,1.5
2,2,4,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,6,4,463753706,2,1,1.5
3,2,1,1230,2,1,1.5
3,0,4,652195115,2,1,1.5
3,2,1,1443671667,2,1,1.5
0,6,5,1627386955,2,1,1.5
0,5,6,463753706,2,1,1.5
3,2,1,1230,2,1,1.5
3,0,4,652195115,2,1,1.5
3,2,1,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
0,5,6,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
1,0,9,652195115,2,1,1.5
3,3,1,1443671667,2,1,1.5
0,7,6,1627386955,2,1,1.5
3,3,6,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
1,0,9,652195115,2,1,1.5
3,3,1,1443671667,2,1,1.5
1,6,6,1627386955,2,1,1.5
3,3,6,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
1,0,9,652195115,2,1,1.5
3,3,1,1443671667,2,1,1.5
0,7,6,1627386955,2,1,1.5
3,3,6,463753706,2,1,1.5
3,1,2,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,2,1443671667,2,1,1.5
1,4,5,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
1,6,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
2,1,5,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,4,8,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
2,1,5,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,6,4,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,1,4,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
1,4,6,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,5,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,4,7,1627386955,2,1,1.5
3,2,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,4,7,1627386955,2,1,1.5
1,7,3,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
2,0,6,1443671667,2,1,1.5
1,4,5,1627386955,2,1,1.5
1,3,7,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
0,1,10,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,3,7,1627386955,2,1,1.5
1,4,7,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,1,5,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,3,7,1627386955,2,1,1.5
1,4,7,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,5,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,4,7,1627386955,2,1,1.5
3,2,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,5,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,4,7,1627386955,2,1,1.5
3,3,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
2,5,4,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,2,2,1230,2,1,1.5
2,2,4,652195115,2,1,1.5
3,2,2,1443671667,2,1,1.5
1,5,5,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,1,2,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,2,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,3,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,4,5,463753706,2,1,1.5
3,1,2,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,2,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
2,0,6,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,4,5,463753706,2,1,1.5
3,1,2,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,2,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,4,5,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
2,1,4,652195115,2,1,1.5
3,1,3,1443671667,2,1,1.5
1,4,6,1627386955,2,1,1.5
1,5,5,463753706,2,1,1.5
3,0,3,1230,2,1,1.5
3,1,2,652195115,2,1,1.5
3,0,3,1443671667,2,1,1.5
2,3,5,1627386955,2,1,1.5
2,4,4,463753706,2,1,1.5
3,0,3,1230,2,1,1.5
3,1,2,652195115,2,1,1.5
3,0,3,1443671667,2,1,1.5
2,3,5,1627386955,2,1,1.5
2,3,6,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
3,2,2,652195115,2,1,1.5
3,0,4,1443671667,2,1,1.5
2,5,5,1627386955,2,1,1.5
0,1,11,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
3,1,3,652195115,2,1,1.5
3,1,3,1443671667,2,1,1.5
2,3,6,1627386955,2,1,1.5
2,4,6,463753706,2,1,1.5
3,1,3,1230,2,1,1.5
3,1,3,652195115,2,1,1.5
3,1,3,1443671667,2,1,1.5
2,3,6,1627386955,2,1,1.5
2,4,6,463753706,2,1,1.5
3,0,5,1230,2,1,1.5
3,2,2,652195115,2,1,1.5
3,0,5,1443671667,2,1,1.5
2,4,5,1627386955,2,1,1.5
2,4,6,463753706,2,1,1.5
3,0,3,1230,2,1,1.5
3,1,2,652195115,2,1,1.5
3,0,3,1443671667,2,1,1.5
2,4,5,1627386955,2,1,1.5
2,4,4,463753706,2,1,1.5
3,0,5,1230,2,1,1.5
3,2,2,652195115,2,1,1.5
3,0,5,1443671667,2,1,1.5
2,5,5,1627386955,2,1,1.5
2,4,6,463753706,2,1,1.5
3,0,3,1230,2,1,1.5
3,1,2,652195115,2,1,1.5
3,0,3,1443671667,2,1,1.5
2,3,5,1627386955,2,1,1.5
2,4,4,463753706,2,1,1.5
2,3,5,1276,2,1,1.5
2,2,3,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
3,3,2,466103416,2,1,1.5
0,7,5,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
0,1,10,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
1,3,6,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
0,1,9,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
3,2,1,466103416,2,1,1.5
1,5,5,624262917,2,1,1.5
1,2,6,1522463447,2,1,1.5
1,2,6,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
2,3,5,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,3,5,1276,2,1,1.5
0,1,9,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
3,2,1,466103416,2,1,1.5
1,5,5,624262917,2,1,1.5
1,2,6,1522463447,2,1,1.5
1,2,6,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
2,3,5,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,2,7,1276,2,1,1.5
1,3,5,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
1,3,6,466103416,2,1,1.5
2,7,2,624262917,2,1,1.5
1,1,7,1522463447,2,1,1.5
2,2,6,1544467042,2,1,1.5
0,0,10,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
1,0,9,725208203,2,1,1.5
2,3,5,1276,2,1,1.5
1,4,4,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
3,3,2,466103416,2,1,1.5
0,3,8,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,2,8,516437027,2,1,1.5
1,3,6,369676094,2,1,1.5
0,1,9,725208203,2,1,1.5
2,3,5,1276,2,1,1.5
1,4,4,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
3,3,2,466103416,2,1,1.5
0,3,8,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,2,8,516437027,2,1,1.5
1,3,6,369676094,2,1,1.5
0,1,9,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,2,11,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,4,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,2,11,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,3,9,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,4,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,2,11,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
1,3,6,1276,2,1,1.5
2,1,4,1741598367,2,1,1.5
0,1,10,1434809460,2,1,1.5
3,1,4,466103416,2,1,1.5
0,5,6,624262917,2,1,1.5
1,0,8,1522463447,2,1,1.5
2,0,7,1544467042,2,1,1.5
1,1,7,516437027,2,1,1.5
3,1,3,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
1,1,9,1434809460,2,1,1.5
4,2,3,466103416,2,1,1.5
0,3,9,624262917,2,1,1.5
3,0,5,1522463447,2,1,1.5
1,1,10,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
2,2,7,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
1,3,5,1741598367,2,1,1.5
0,4,8,1434809460,2,1,1.5
1,4,5,466103416,2,1,1.5
1,1,9,624262917,2,1,1.5
1,1,7,1522463447,2,1,1.5
2,3,5,1544467042,2,1,1.5
1,1,8,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
0,1,10,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
1,3,5,1741598367,2,1,1.5
0,4,8,1434809460,2,1,1.5
2,2,5,466103416,2,1,1.5
1,1,9,624262917,2,1,1.5
1,1,7,1522463447,2,1,1.5
2,2,6,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
0,1,10,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
1,2,8,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,2,4,466103416,2,1,1.5
0,2,10,624262917,2,1,1.5
1,1,8,1522463447,2,1,1.5
0,3,9,1544467042,2,1,1.5
0,1,10,516437027,2,1,1.5
0,2,11,369676094,2,1,1.5
0,1,10,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
2,3,5,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
1,3,6,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
1,5,4,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,3,2,466103416,2,1,1.5
2,3,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
3,1,4,1544467042,2,1,1.5
3,2,3,516437027,2,1,1.5
0,3,9,369676094,2,1,1.5
0,2,9,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
2,2,4,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
3,2,4,466103416,2,1,1.5
2,2,7,624262917,2,1,1.5
1,1,8,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
2,1,5,516437027,2,1,1.5
1,3,7,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
0,1,10,1741598367,2,1,1.5
0,4,8,1434809460,2,1,1.5
3,3,4,466103416,2,1,1.5
1,4,6,624262917,2,1,1.5
1,1,9,1522463447,2,1,1.5
2,3,3,1544467042,2,1,1.5
3,2,3,516437027,2,1,1.5
2,4,4,369676094,2,1,1.5
0,1,10,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
0,1,10,1741598367,2,1,1.5
0,4,8,1434809460,2,1,1.5
2,2,7,466103416,2,1,1.5
2,7,2,624262917,2,1,1.5
2,1,6,1522463447,2,1,1.5
1,3,7,1544467042,2,1,1.5
3,2,3,516437027,2,1,1.5
3,4,2,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
1,4,6,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,6,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
1,1,10,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,6,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
1,4,6,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,6,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
1,1,10,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
1,1,10,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
3,3,2,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,7,7,624262917,2,1,1.5
1,1,10,1522463447,2,1,1.5
2,1,7,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
0,3,9,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
2,3,5,1276,2,1,1.5
2,2,3,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
2,5,2,466103416,2,1,1.5
0,2,9,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
3,2,4,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
1,4,5,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
2,3,5,466103416,2,1,1.5
1,4,5,624262917,2,1,1.5
2,1,5,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,2,3,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
2,3,7,466103416,2,1,1.5
0,2,9,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
3,2,4,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
1,4,5,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
2,3,5,466103416,2,1,1.5
1,4,5,624262917,2,1,1.5
2,1,5,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,3,5,1276,2,1,1.5
2,2,3,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
0,2,10,466103416,2,1,1.5
0,2,9,624262917,2,1,1.5
2,1,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
3,3,3,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
2,3,6,1276,2,1,1.5
1,1,10,1741598367,2,1,1.5
0,2,9,1434809460,2,1,1.5
2,3,5,466103416,2,1,1.5
0,6,6,624262917,2,1,1.5
2,1,5,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
0,2,9,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
0,3,8,1276,2,1,1.5
2,2,4,1741598367,2,1,1.5
0,1,10,1434809460,2,1,1.5
3,1,4,466103416,2,1,1.5
2,7,2,624262917,2,1,1.5
3,1,3,1522463447,2,1,1.5
0,4,8,1544467042,2,1,1.5
2,1,6,516437027,2,1,1.5
1,1,8,369676094,2,1,1.5
3,2,3,725208203,2,1,1.5
0,6,6,1276,2,1,1.5
2,3,4,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
3,3,3,466103416,2,1,1.5
2,2,7,624262917,2,1,1.5
3,1,4,1522463447,2,1,1.5
3,2,3,1544467042,2,1,1.5
2,1,6,516437027,2,1,1.5
3,2,4,369676094,2,1,1.5
3,2,3,725208203,2,1,1.5
2,4,5,1276,2,1,1.5
2,2,4,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
2,4,5,466103416,2,1,1.5
0,2,10,624262917,2,1,1.5
2,1,5,1522463447,2,1,1.5
0,2,10,1544467042,2,1,1.5
0,1,10,516437027,2,1,1.5
3,2,4,369676094,2,1,1.5
2,1,6,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,5,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,3,5,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
3,1,5,1522463447,2,1,1.5
0,2,10,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
3,1,6,725208203,2,1,1.5
2,5,5,1276,2,1,1.5
2,3,5,1741598367,2,1,1.5
0,3,9,1434809460,2,1,1.5
3,3,5,466103416,2,1,1.5
0,8,5,624262917,2,1,1.5
3,1,5,1522463447,2,1,1.5
0,3,9,1544467042,2,1,1.5
0,2,9,516437027,2,1,1.5
1,4,6,369676094,2,1,1.5
3,1,6,725208203,2,1,1.5
0,7,6,1276,2,1,1.5
2,3,5,1741598367,2,1,1.5
0,2,12,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,3,9,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
0,2,10,1544467042,2,1,1.5
2,1,8,516437027,2,1,1.5
3,2,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
0,5,7,1276,2,1,1.5
2,3,3,1741598367,2,1,1.5
0,2,10,1434809460,2,1,1.5
3,3,3,466103416,2,1,1.5
0,7,5,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
2,1,5,1544467042,2,1,1.5
0,1,9,516437027,2,1,1.5
1,3,7,369676094,2,1,1.5
2,1,5,725208203,2,1,1.5
0,7,6,1276,2,1,1.5
2,3,5,1741598367,2,1,1.5
0,2,12,1434809460,2,1,1.5
3,4,2,466103416,2,1,1.5
0,3,9,624262917,2,1,1.5
2,2,4,1522463447,2,1,1.5
0,3,9,1544467042,2,1,1.5
2,1,8,516437027,2,1,1.5
3,2,6,369676094,2,1,1.5
2,2,5,725208203,2,1,1.5
