recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
0,11,872,311406613,0.070081,2,1,2
1,12,863,1783542239,0.067012,2,1,2
1,13,871,47791639,0.062673,2,1,2
1,12,864,1019803040,0.060110,2,1,2
2,9,874,2073856226,0.060797,2,1,2
1,16,862,881883969,0.063696,2,1,2
0,15,887,1914419587,0.070057,2,1,2
0,16,866,1485132687,0.072286,2,1,2
0,15,866,692079722,0.060034,2,1,2
0,12,869,692079722,0.052864,3,1,2
0,12,868,1075535168,0.073261,3,1,2
0,16,862,1668666192,0.080299,3,1,2
0,13,872,1963342089,0.075391,3,1,2
0,14,865,956864101,0.079854,3,1,2
0,13,866,772665675,0.059544,3,1,2
0,17,853,1305419373,0.066806,3,1,2
0,12,876,425505837,0.059658,3,1,2
0,17,867,1513641811,0.072260,3,1,2
0,14,861,2036585206,0.066224,3,1,2
0,14,863,2136633641,0.057435,3,1,2
0,14,868,445705384,0.060958,3,1,2
0,14,861,1033974510,0.065577,3,1,2
0,13,860,738988529,0.065556,3,1,2
0,14,874,1278303625,0.072397,3,1,2
0,10,871,570144876,0.059682,3,1,2
0,15,865,268623903,0.067938,3,1,2
0,14,863,1682480111,0.059436,3,1,2
0,10,867,1808095320,0.048786,3,1,2
0,16,876,82649229,0.074949,3,1,2
0,12,878,82649229,0.067834,4,1,2
0,9,868,1108094430,0.055959,4,1,2
0,18,862,1893019060,0.073946,4,1,2
0,14,865,1286595079,0.067561,4,1,2
0,15,862,1511043323,0.064541,4,1,2
0,13,871,2026838435,0.061096,4,1,2
0,13,875,777621301,0.068766,4,1,2
0,12,869,322590281,0.064689,4,1,2
0,14,871,2011276509,0.063092,4,1,2
0,17,864,1669622301,0.072045,4,1,2
0,15,866,947176296,0.059648,4,1,2
0,13,867,699519070,0.064586,4,1,2
0,16,874,951605858,0.087741,4,1,2
0,14,880,1489367553,0.069375,4,1,2
0,18,860,172968316,0.065930,4,1,2
0,13,865,2033458423,0.059982,4,1,2
0,13,872,103231141,0.066460,4,1,2
0,15,867,468500648,0.073679,4,1,2
0,11,872,1607725693,0.065083,4,1,2
0,17,872,27721149,0.072048,4,1,2
0,16,869,27721149,0.065315,5,1,2
0,14,870,683446900,0.068316,5,1,2
0,14,859,1845834696,0.055263,5,1,2
0,18,861,523389884,0.070971,5,1,2
0,10,876,1826062106,0.070274,5,1,2
0,9,869,450564260,0.054985,5,1,2
0,15,863,1099135537,0.085442,5,1,2
0,21,866,1523290275,0.090449,5,1,2
0,14,869,43832164,0.067950,5,1,2
0,13,869,1566121014,0.060434,5,1,2
0,11,871,458373763,0.055904,5,1,2
0,16,867,1052777457,0.071058,5,1,2
0,14,872,891729909,0.072507,5,1,2
0,10,882,306200132,0.063983,5,1,2
0,22,854,38899261,0.081834,5,1,2
0,12,874,2076487318,0.067138,5,1,2
0,17,861,1924550394,0.068025,5,1,2
0,13,866,770674550,0.055643,5,1,2
0,14,872,1781611337,0.076451,5,1,2
0,13,868,358830693,0.059909,5,1,2
7,1,880,358830693,0.047930,2,1,3
4,2,888,2045567407,0.054868,2,1,3
4,0,889,1707122197,0.043277,2,1,3
6,4,879,1034099107,0.048567,2,1,3
6,2,884,175037502,0.035676,2,1,3
4,2,880,894697705,0.042855,2,1,3
6,2,885,1611553706,0.041025,2,1,3
6,1,872,447798514,0.043196,2,1,3
4,0,881,55394580,0.037531,2,1,3
8,2,881,897507923,0.036816,2,1,3
6,2,886,1097113812,0.040893,2,1,3
9,1,871,425867452,0.045163,2,1,3
3,4,895,1784965952,0.046573,2,1,3
4,3,875,418568950,0.042475,2,1,3
4,4,877,1196010202,0.042196,2,1,3
6,4,881,823421175,0.052097,2,1,3
8,1,878,1662157681,0.040736,2,1,3
5,3,883,1014498987,0.048579,2,1,3
4,2,876,1123222195,0.039688,2,1,3
6,3,898,640084909,0.047574,2,1,3
0,12,878,640084909,0.069290,3,1,3
0,4,891,1395308188,0.038423,3,1,3
0,6,889,2056870740,0.048375,3,1,3
0,3,894,1185489949,0.049541,3,1,3
0,7,892,7346324,0.058280,3,1,3
1,7,874,1191135295,0.060909,3,1,3
1,5,883,1711478987,0.040950,3,1,3
1,4,881,89591604,0.039920,3,1,3
1,5,892,834357461,0.047817,3,1,3
0,7,884,1366883103,0.040611,3,1,3
0,9,873,687897231,0.040917,3,1,3
1,10,884,1980906364,0.050803,3,1,3
0,7,884,1365652601,0.053070,3,1,3
1,6,888,1464445476,0.048381,3,1,3
0,9,887,122315695,0.058852,3,1,3
0,7,883,986635694,0.056308,3,1,3
1,3,891,486439528,0.041423,3,1,3
0,3,887,1033644837,0.040931,3,1,3
0,6,883,946580391,0.056518,3,1,3
0,5,881,2085053523,0.050347,3,1,3
0,8,871,2085053523,0.055314,4,1,3
0,8,896,588744158,0.050349,4,1,3
0,7,883,169453352,0.047287,4,1,3
0,8,880,350394570,0.042472,4,1,3
0,9,876,1809245827,0.052164,4,1,3
0,5,888,490511541,0.037059,4,1,3
0,7,880,962204111,0.044949,4,1,3
0,3,891,968961995,0.040917,4,1,3
0,9,875,605483751,0.051146,4,1,3
0,9,884,1491872903,0.059614,4,1,3
0,5,891,963362754,0.038665,4,1,3
0,6,881,36810570,0.043955,4,1,3
0,3,887,2032821004,0.039677,4,1,3
0,6,878,1837817618,0.038232,4,1,3
0,3,901,699842048,0.040158,4,1,3
0,7,882,1859098030,0.053964,4,1,3
0,6,883,1403540287,0.053811,4,1,3
0,4,894,637035385,0.045099,4,1,3
0,8,875,300495865,0.047540,4,1,3
0,2,897,1153540381,0.038019,4,1,3
0,1,904,1153540381,0.040853,5,1,3
0,8,881,63175470,0.050631,5,1,3
0,6,897,1762420406,0.047753,5,1,3
0,8,885,1368284099,0.057722,5,1,3
0,9,876,217270105,0.053933,5,1,3
0,4,889,233913704,0.039860,5,1,3
0,0,898,400645547,0.039594,5,1,3
0,6,903,305037313,0.054090,5,1,3
0,6,901,594605664,0.048707,5,1,3
0,1,895,1019918091,0.043815,5,1,3
0,6,896,223587996,0.048477,5,1,3
0,6,881,2104848317,0.052414,5,1,3
0,6,885,756237336,0.048919,5,1,3
0,5,879,1944091479,0.040083,5,1,3
0,5,894,1834937151,0.043400,5,1,3
0,6,877,1241164352,0.043581,5,1,3
0,7,892,1800573608,0.052514,5,1,3
0,1,890,858857906,0.038126,5,1,3
0,4,890,1260388545,0.041767,5,1,3
0,6,888,1200352448,0.055018,5,1,3
7,0,888,1200352448,0.041384,2,1,101
8,0,890,2122302218,0.041588,2,1,101
4,0,890,2131749974,0.046609,2,1,101
6,0,884,1877014925,0.034500,2,1,101
6,0,886,757527069,0.037761,2,1,101
5,0,885,1446375825,0.045737,2,1,101
8,0,887,1785371401,0.043586,2,1,101
6,0,886,1981632955,0.039396,2,1,101
10,0,879,5170345,0.042972,2,1,101
6,0,887,535916334,0.039656,2,1,101
