recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
4,222,394,1621652710,0.361905,5,1,1.3
2,241,387,859035659,0.467183,5,1,1.3
2,208,417,924655666,0.395068,5,1,1.3
3,232,385,449563611,0.312453,5,1,1.3
3,223,391,150821540,0.339953,5,1,1.3
4,233,372,1371130507,0.483843,5,1,1.3
4,215,395,1835665514,0.452423,5,1,1.3
2,216,416,1201428427,0.401772,5,1,1.3
7,223,384,847062092,0.402125,5,1,1.3
2,241,374,430057375,0.400139,5,1,1.3
3,216,422,888582536,0.484412,5,1,1.3
5,220,403,2101195919,0.397804,5,1,1.3
3,229,388,274485938,0.404616,5,1,1.3
2,227,390,1577871230,0.483006,5,1,1.3
4,233,395,177748882,0.407998,5,1,1.3
3,201,405,610842372,0.373501,5,1,1.3
3,200,413,1317729755,0.313432,5,1,1.3
3,239,391,753391109,0.452886,5,1,1.3
70,137,354,753391109,0.733300,2,1,1.5
73,143,348,1289424927,0.730208,2,1,1.5
68,163,342,1540339912,0.708200,2,1,1.5
56,146,370,1653488678,0.647471,2,1,1.5
81,156,315,1653236219,0.728962,2,1,1.5
73,123,367,1856743719,0.694760,2,1,1.5
78,134,349,2134191679,0.852572,2,1,1.5
86,127,357,1131085550,0.781840,2,1,1.5
82,145,345,1439221148,0.772860,2,1,1.5
81,144,340,1708981429,0.942218,2,1,1.5
80,127,369,662104091,0.843930,2,1,1.5
66,123,370,1831238317,0.634905,2,1,1.5
79,135,349,2091097379,0.793229,2,1,1.5
64,143,356,1534041578,0.604474,2,1,1.5
83,138,360,1074553653,0.875537,2,1,1.5
72,131,364,237167645,0.689580,2,1,1.5
60,149,359,340737639,0.677098,2,1,1.5
82,132,326,1918752712,0.695283,2,1,1.5
72,139,345,1462050079,0.720701,2,1,1.5
85,138,334,1146380910,0.842080,2,1,1.5
23,196,385,1146380910,0.622622,3,1,1.5
24,197,366,79669400,0.533925,3,1,1.5
24,177,398,333992940,0.501044,3,1,1.5
28,179,384,1382349287,0.506529,3,1,1.5
36,168,379,1253930259,0.578722,3,1,1.5
30,186,376,1377838304,0.521291,3,1,1.5
22,165,404,730904150,0.478783,3,1,1.5
31,194,352,1508574969,0.524915,3,1,1.5
28,176,407,751175811,0.527367,3,1,1.5
22,171,410,477246265,0.499571,3,1,1.5
